id	pop	Mrk1	Mrk2	Mrk3	Mrk4	Mrk5
c0089	pop08	-0.19159	0.90234	-0.56236	-0.28955	1.23966
c2763	pop02	5.05373	5.93977	-1.01541	-0.26207	0.98845
c1020	pop08	-1.1818	-1.29847	0.05315	-1.51539	0.0237
c1866	pop08	-0.40323	-2.50657	0.20067	0.11512	0.8098
c2970	pop03	5.8497	1.1613	5.00873	-3.12393	0.17074
c2227	pop08	-0.1235	0.81915	-1.70781	0.07197	0.8228
c2251	pop08	1.32331	0.00805	0.22916	-2.19995	1.57871
c4767	pop06	0.9734	6.61715	3.84829	-0.24939	1.72009
c0589	pop08	-0.23069	0.919	-0.76221	-0.76991	-1.39369
c0001	pop08	-1.20707	-0.82514	-1.8169	1.56189	-1.68786
c3639	pop04	-0.14086	5.04421	0.4079	5.70838	-0.58749
c4320	pop05	5.49537	3.82294	-0.0674	4.08308	0.81862
c0512	pop08	-0.83891	0.81587	-0.44398	-0.19149	1.32245
c2311	pop08	-1.16789	1.06129	0.63746	0.17168	0.03174
c3869	pop04	0.67528	4.19249	0.5226	5.83703	0.64671
c4343	pop05	5.49363	4.32963	-0.19013	5.41349	1.19895
c2250	pop08	1.67596	-0.87627	-0.10704	0.90168	2.43315
c4781	pop06	-0.34726	5.19882	5.52694	0.15003	2.50733
c1836	pop08	1.35012	0.63937	-0.99705	-1.72518	0.28783
c4648	pop05	4.65615	6.96641	0.34504	4.34764	-1.41726
c1952	pop08	-0.97345	-1.08944	-1.04462	0.44979	-1.41108
c3448	pop04	0.45422	4.87704	-1.25377	5.70848	-0.41833
c2268	pop08	1.00797	1.06331	1.86736	1.28082	1.83827
c2553	pop08	1.2947	-0.32417	-0.46222	-0.80546	-0.26303
c0388	pop08	0.31576	-1.09601	-0.70867	1.01223	0.4135
c0314	pop08	-0.04	0.82346	0.95177	0.17193	-0.04272
c0278	pop08	0.98658	1.56168	-0.41134	-0.1364	0.62695
c0721	pop08	-1.99546	-0.28383	0.27311	1.308	-0.86396
c0457	pop08	-1.47366	0.96155	0.04683	-0.62092	1.1132
c2182	pop08	-0.1766	0.87133	-0.38759	-0.05215	-1.82033
c3605	pop04	-1.40191	4.2515	-0.71555	5.7804	-0.21724
c1657	pop08	-0.95037	1.72589	-1.88425	1.06983	1.01907
c0227	pop08	2.91914	-0.70247	-1.2283	-0.06762	0.41432
c0818	pop08	-0.05455	0.74468	-0.63399	-0.07566	-0.69291
c0338	pop08	1.61979	0.18412	-0.34875	-0.58204	-1.08054
c1586	pop08	0.34222	0.5693	-0.17228	-0.52796	-1.2462
c3559	pop04	-1.08607	4.41241	-1.23793	3.89257	-0.28734
c3644	pop04	-0.00207	3.80811	0.24182	7.2313	-1.83013
c3946	pop04	-0.25174	4.28962	0.85314	4.42367	-0.50791
c0395	pop08	0.52875	-0.48009	0.78886	-1.12331	0.99538
c3713	pop04	0.33443	6.02885	-0.00118	3.61645	-2.08461
c4413	pop05	5.26748	3.53811	0.7048	4.99172	-1.06083
c1357	pop08	0.48732	-2.23002	0.15453	1.08813	0.18344
c4563	pop05	6.27199	5.74755	0.40625	6.1606	1.78492
c2294	pop08	-1.72812	3.60651	-0.97062	0.01227	-0.32599
c3749	pop04	0.44637	5.39986	0.02236	5.016	0.10772
c0660	pop08	0.51125	-0.30298	0.01161	0.94954	0.66086
c0664	pop08	-1.13805	0.61996	1.2767	-0.32105	-1.18463
c2657	pop02	5.51637	4.90968	0.123	1.19506	0.56068
c3243	pop04	0.6518	3.16352	-0.1483	5.69922	-0.2459
c4404	pop05	5.36177	4.95579	-0.93932	3.63935	1.18601
c3791	pop04	0.20221	4.26755	0.41605	3.3701	1.0033
c1229	pop08	-0.35484	-0.18697	-1.02838	-2.73793	-0.284
c0418	pop08	-0.60407	-0.09389	-0.28881	0.44102	-0.32965
c2248	pop08	-0.01924	-0.11767	-1.56971	-0.08826	-0.43862
c0332	pop08	0.8987	0.32347	0.28041	0.28164	-1.17237
c1385	pop08	0.84607	0.27246	-0.39235	-0.9185	0.50415
c2857	pop02	5.13222	5.71028	-0.06833	-0.38651	1.32157
c2920	pop03	3.66372	0.6476	5.45994	1.73274	0.95439
c4118	pop04	0.87279	3.97999	-0.37468	5.0051	-0.79692
c3549	pop04	1.46117	2.96034	-1.97474	5.22094	0.19821
c2952	pop03	5.41832	-2.19196	4.43979	-0.49424	0.00578
c3500	pop04	-0.78927	7.23975	0.93223	5.35382	1.17836
c4341	pop05	4.19412	7.31018	-0.62055	7.04606	-0.63309
c0341	pop08	-0.05402	-1.26896	-0.2596	1.09333	0.65206
c4094	pop04	0.46938	5.20458	0.46412	5.1377	-0.593
c3470	pop04	-0.02601	3.7995	-0.99544	4.90247	-0.93528
c4301	pop05	6.57879	4.95215	-0.63047	5.31642	-0.99942
c4410	pop05	6.1487	5.37251	-0.1874	4.76677	-0.32059
c1332	pop08	0.34688	-1.15353	-0.26647	1.06361	0.92297
c2124	pop08	-1.5932	0.5548	-2.15467	-0.63891	1.95446
c1402	pop08	-1.55957	0.97496	-1.66854	0.23587	3e-05
c4602	pop05	5.81243	4.50657	-0.57751	4.98706	-0.77572
c4462	pop05	4.69841	5.98246	0.25277	4.85192	-0.33157
c1580	pop08	-0.08744	0.88297	-1.10321	-0.67814	-0.27431
c4344	pop05	4.30446	5.56543	-0.36726	3.27914	-1.05761
c4469	pop05	5.69126	5.34138	-0.67504	5.8526	1.04465
c3418	pop04	-0.56771	7.51085	0.85912	5.88351	1.45069
c0663	pop08	-0.53496	-0.29835	-0.92415	0.99137	-1.80092
c0044	pop08	-0.28062	0.26341	-0.99254	-0.30761	-0.82593
c2374	pop08	-1.02213	-0.27806	1.3017	-0.44269	-2.28521
c3108	pop03	6.40375	1.7935	4.49064	-0.19091	0.48559
c3151	pop03	7.17004	0.14944	4.86301	-1.1196	-2.45478
c3647	pop04	-1.26823	3.97994	-1.90147	5.22417	1.28295
c3982	pop04	-1.07961	4.75256	0.92126	4.21564	0.68745
c4383	pop05	5.34336	4.56959	0.42017	4.8779	-1.24477
c3553	pop04	-1.46104	3.89158	-1.1664	5.47627	-1.71087
c1472	pop08	-1.38075	1.21588	-0.51041	-0.01895	-0.14692
c0825	pop08	1.4066	-0.15844	0.32641	0.49142	-0.19217
c0275	pop08	2.0494	0.44918	-0.32444	-1.31196	0.17585
c2394	pop08	0.85576	-0.4573	-0.83937	-2.63936	1.11249
c2782	pop02	5.8605	4.52455	-1.86638	0.48584	0.49333
c2375	pop08	0.3829	0.3824	-0.52297	0.43964	-2.85162
c0846	pop08	-1.38098	0.31753	0.51604	-1.2604	1.05964
c2441	pop08	1.02356	1.78267	0.18073	-1.01767	0.99596
c2242	pop08	0.47602	-0.63563	-0.45285	-0.18725	1.89971
c3131	pop03	5.03806	-0.52758	4.7789	-0.12905	2.16848
c3675	pop04	1.08532	4.72893	-1.11053	5.8814	1.42278
c1033	pop08	-1.18247	-0.53373	0.03616	0.61834	-0.18281
c4761	pop06	-1.28703	5.4056	3.87584	-0.21228	-0.35823
c4276	pop05	4.91775	6.39414	-0.9099	4.41781	1.02991
c2893	pop02	6.29233	4.48176	0.1243	0.25521	-1.3928
c1241	pop08	-0.0578	0.65804	0.27443	-0.67551	-1.03968
c3895	pop04	-0.86052	5.73787	-0.30612	4.54326	0.95817
c4712	pop06	0.37316	4.8346	4.8501	-0.27472	-1.45276
c2335	pop08	0.64711	1.40092	-1.95614	0.68488	-0.17641
c1608	pop08	-1.58771	2.29778	-0.44532	-0.78756	0.23874
c2826	pop02	3.68083	4.65275	-0.11241	-1.28229	0.75749
c0899	pop08	1.4871	0.88447	0.9173	-0.29335	1.13009
c0346	pop08	1.16458	-2.83653	-0.22084	-2.08209	-1.21276
c3621	pop04	-0.15528	4.74843	-1.35326	3.45579	-0.43639
c4496	pop05	3.32485	7.28224	-0.19311	5.74639	1.00609
c2798	pop02	4.97221	5.49154	-0.54311	-0.91223	1.03616
c3228	pop04	-0.24033	6.83628	-0.14555	5.38133	-1.51474
c3572	pop04	-0.01558	6.37467	-0.23715	5.90457	0.18907
c0471	pop08	1.41009	1.03804	-0.03739	0.68679	-0.38901
c2685	pop02	3.70024	4.51932	0.27517	-0.2839	0.25136
c2326	pop08	-0.33896	1.02149	0.02116	1.36246	-0.98514
c2800	pop02	4.47089	5.89474	-0.15381	1.38228	-1.44508
c0877	pop08	0.24683	0.12129	-1.80757	1.56682	-0.10714
c0960	pop08	-0.08938	1.29425	-0.03426	0.55347	-0.51063
c1607	pop08	0.78398	-1.16222	-2.27199	0.50276	0.71728
c1840	pop08	-0.40271	-1.84825	0.24327	-0.28474	-1.2802
c3345	pop04	-2.09558	6.46794	-1.2068	5.79434	1.88176
c1955	pop08	-0.65099	0.67092	-0.70315	0.09233	0.18728
c2382	pop08	1.67794	-0.82212	1.68937	1.21497	-0.45727
c0315	pop08	-0.49228	1.7888	-0.69854	0.40738	0.30022
c2649	pop02	4.60011	5.98336	0.63709	-1.30557	0.07637
c0489	pop08	0.67403	0.46846	-0.31121	-2.21859	-0.16041
c2291	pop08	0.59231	1.76553	-0.49659	0.99025	-0.85065
c4832	pop06	-0.70578	2.8198	4.68027	0.36675	0.61116
c4608	pop05	4.20599	4.95915	-1.01521	4.46797	1.772
c3361	pop04	1.27143	4.43571	-2.11237	3.75293	-0.42787
c0681	pop08	-0.09622	1.38694	-0.14164	-0.53286	-1.29886
c1347	pop08	0.8478	-0.26739	-0.18861	-0.41448	0.52785
c1563	pop08	-0.87973	-0.94318	-1.06888	-1.29354	-0.2213
c0098	pop08	0.8782	0.54755	2.44774	2.63278	-0.43624
c3881	pop04	0.39808	6.38906	-1.38471	5.15096	0.00608
c2824	pop02	4.90739	4.64941	-1.82305	0.5804	0.01438
c4336	pop05	4.61654	4.92637	-1.54861	5.19128	-0.05064
c1833	pop08	-0.96751	1.21775	0.74958	0.31842	-1.43412
c0698	pop08	-0.30325	-0.54489	0.63153	1.023	-0.15285
c3753	pop04	0.6389	4.74114	0.07207	3.41377	0.68047
c4979	pop01	1.28971	-1.4561	0.60264	0.89041	5.12903
c1561	pop08	-0.52308	0.25547	-1.28473	-0.34089	-1.14509
c4487	pop05	4.84703	4.73062	1.27171	3.84859	0.69856
c0860	pop08	0.40934	-1.79078	-0.0593	0.13464	0.13028
c2599	pop08	-0.46236	-1.49363	-1.4111	3.57582	-1.33036
c2204	pop08	0.05913	-0.3243	0.18426	-2.27369	-0.76797
c0163	pop08	-0.41442	-0.25182	-1.57301	-1.11642	1.1276
c2905	pop03	4.34185	0.53525	4.175	1.36173	2.53439
c3917	pop04	-0.28587	4.55352	0.37525	3.88008	-0.59511
c4044	pop04	-1.52871	4.7463	0.16657	5.21119	0.10766
c0541	pop08	0.4344	1.69249	-0.07399	-0.80669	1.06817
c0232	pop08	-0.2747	1.40437	-0.98375	-0.14113	1.97803
c3388	pop04	-0.91872	4.87102	-0.6246	4.73794	0.03374
c0649	pop08	-0.70174	-0.83378	-0.17584	-9e-04	0.25456
c3208	pop04	-0.40945	3.17315	-0.03116	4.26974	0.28108
c2246	pop08	-2.2933	-0.4992	-0.22441	0.10514	-1.0549
c2055	pop08	1.16481	0.63642	-1.80197	-0.10567	0.5929
c1790	pop08	0.54855	2.00799	0.32569	0.88028	0.52587
c2420	pop08	1.24333	-0.61347	1.42519	-0.28403	1.08161
c2830	pop02	3.91392	5.06079	0.14279	-1.23066	0.58502
c2981	pop03	4.21498	-0.7239	5.26079	-0.54879	0.6299
c2183	pop08	1.03581	0.57309	1.71007	1.12448	1.78801
c3991	pop04	-0.4959	2.90837	-0.13343	5.19282	-1.09421
c3822	pop04	-0.41809	5.60317	1.41041	4.53391	1.13895
c0240	pop08	0.59427	-0.60577	-0.89783	-0.71691	-1.92778
c0648	pop08	0.10294	0.22327	0.16134	0.39988	1.01902
c3070	pop03	5.59079	0.05291	4.54777	-0.21764	-0.75218
c4292	pop05	5.5935	5.9028	0.3607	5.40999	0.04562
c0380	pop08	-0.33166	-1.11568	0.09594	0.7483	0.77525
c1060	pop08	-0.81333	-0.40932	1.32091	-1.13287	-2.44659
c1186	pop08	0.75839	1.46877	1.1751	0.64024	-0.49415
c2190	pop08	-0.29348	1.39849	-1.40412	2.0063	-0.89338
c4674	pop05	4.96307	4.43452	0.17609	5.81862	-0.08599
c1182	pop08	-1.44327	-0.82972	-0.75504	0.50892	-2.05342
c2350	pop08	-0.3476	0.51122	0.20449	-0.01147	1.18368
c4219	pop05	5.26878	5.50314	0.23163	4.9288	0.58657
c1592	pop08	0.7161	2.50165	1.28637	-0.44124	-0.58921
c4224	pop05	6.20489	4.95759	1.79585	4.56793	-0.89247
c4049	pop04	-0.01706	4.53052	2.42857	5.25416	-0.93705
c1196	pop08	-0.15559	-0.36666	-0.41443	-0.40843	-0.07843
c1837	pop08	2.48733	-0.27207	-0.0927	0.01702	-0.50631
c2975	pop03	4.82354	-1.81885	4.08032	0.30648	-0.50866
c2663	pop02	5.1802	4.77242	0.82998	-1.93317	0.16877
c0546	pop08	-1.12713	1.34635	0.98064	-0.24024	1.40913
c4640	pop05	4.53449	2.80916	0.66503	4.00436	-0.03163
c3551	pop04	2.15071	5.35247	1.4655	4.71057	0.8134
c4484	pop05	3.74027	5.22464	1.04651	5.80647	-0.96004
c1776	pop08	0.74756	-0.15289	0.20689	-1.25302	-0.22307
c2155	pop08	1.90283	-1.07691	-1.92662	-1.00635	-0.99225
c4467	pop05	4.78422	4.46934	0.33902	4.59906	-0.52142
c3158	pop03	5.57518	0.05943	6.25413	1.54684	0.38796
c1495	pop08	-0.20966	-0.95814	0.41585	-1.32018	1.48681
c0312	pop08	0.44366	-1.28266	-0.06389	0.62342	0.30616
c1571	pop08	0.11103	-2.27416	0.36481	-0.23368	-1.14573
c1821	pop08	0.00728	0.96703	-2.69805	-0.73313	-1.65954
c3013	pop03	5.9845	0.72933	5.99954	-0.93113	-0.45626
c2833	pop02	4.66183	6.84955	-0.45924	0.27038	0.06193
c1276	pop08	0.05055	0.85747	0.51421	-1.55322	-0.35456
c3286	pop04	1.1711	4.94286	1.02092	3.50747	-1.36923
c2075	pop08	-0.76221	0.21301	-0.60091	0.78521	0.57674
c4599	pop05	4.86125	4.69721	0.42677	2.16537	-0.45124
c1082	pop08	0.76513	-0.982	0.2191	1.0361	-0.38366
c1646	pop08	1.66802	-0.61296	-1.11029	-0.35203	-0.12073
c2078	pop08	-1.75576	-2.07836	0.76274	-0.09936	0.25169
c0751	pop08	-0.09897	-0.56288	0.05898	1.02426	0.24344
c4331	pop05	5.6227	6.97515	1.18987	3.91637	0.85205
c3758	pop04	1.24231	5.01282	-0.18395	5.92986	0.1862
c3765	pop04	1.86125	5.68874	-0.96481	5.84363	0.47844
c4742	pop06	-0.736	3.7472	5.41123	0.65807	-0.36727
c4704	pop06	-0.31037	4.84571	4.81269	-0.33029	0.03264
c3476	pop04	-0.37744	8.33355	-1.42762	4.16329	1.56075
c1351	pop08	0.19532	0.33047	0.8191	-1.10699	0.98647
c4643	pop05	4.55223	4.91236	-0.61248	4.60785	1.02458
c0548	pop08	0.19553	1.79779	-0.62392	0.22612	-1.72284
c3595	pop04	-1.50884	5.504	1.12393	4.79776	-0.22133
c0220	pop08	0.62954	-1.6417	0.29973	0.4381	1.28585
c1163	pop08	0.94643	1.48839	-0.24936	0.29567	0.26707
c1702	pop08	1.44391	0.40483	0.36686	0.81917	-1.64606
c2691	pop02	6.17456	5.24678	-0.09944	1.45844	-0.97389
c3429	pop04	-2.36536	4.61474	0.08685	6.24839	2.00315
c3210	pop04	-1.05636	4.12241	-0.99051	3.80663	0.40428
c2710	pop02	3.44754	4.84724	-0.53572	-0.42513	-0.25008
c1934	pop08	-1.25326	-1.38962	-0.09389	-1.18944	-0.06722
c2869	pop02	5.02794	3.42836	1.50966	-0.86738	0.73576
c0304	pop08	1.00981	0.43987	-0.77977	-0.0618	-0.48315
c1160	pop08	1.41325	1.17703	-1.48054	0.28382	-0.62543
c3490	pop04	-1.05447	5.46519	1.36368	5.71722	0.16413
c0300	pop08	0.31916	0.07184	0.76707	0.64598	-0.94011
c1380	pop08	-0.92475	-2.41118	-0.53592	0.86067	1.82528
c1065	pop08	0.93589	1.06856	2.84215	1.09972	0.28382
c3673	pop04	-0.04641	5.66519	-0.74455	5.87391	-1.30702
c2112	pop08	-2.49625	-1.10111	-0.86468	1.60652	1.55773
c1759	pop08	0.18288	1.76454	1.57617	0.27001	0.67784
c3485	pop04	-0.08089	3.43057	1.38415	2.73894	-0.83434
c0889	pop08	1.03627	1.20401	-1.39767	0.44208	0.10232
c1350	pop08	0.32894	1.97702	-0.5794	0.44359	0.95613
c1768	pop08	-1.76753	0.82398	0.82054	-0.64023	-0.76539
c0897	pop08	0.11159	-0.08736	1.10852	-0.434	-0.10969
c4354	pop05	4.8671	6.33573	-0.10412	3.2487	-1.07087
c2128	pop08	-1.47774	3.35404	1.13902	-0.62628	-1.02137
c1688	pop08	-1.21165	-0.03025	0.2887	1.27794	-0.86376
c3785	pop04	0.5435	3.11343	2.21296	5.02194	-0.14555
c2515	pop08	-0.60033	0.5917	1.07275	1.65459	-0.13482
c2103	pop08	-0.85561	-1.31189	0.28263	-0.40663	0.39695
c3635	pop04	0.08663	4.44185	1.19075	4.96772	-1.09807
c1132	pop08	0.41243	0.18862	-0.46165	-1.82978	0.18927
c1424	pop08	0.16268	1.08141	-0.57357	-1.84966	-0.26689
c1916	pop08	0.38851	-1.42539	-0.40868	-0.8519	0.06955
c3731	pop04	-0.10436	4.2471	-0.33481	6.3619	1.66308
c3371	pop04	0.05874	3.36952	0.19696	5.67314	0.55016
c0404	pop08	-0.89936	-0.51099	-0.3805	0.75484	0.09275
c0102	pop08	-0.47472	0.38674	-1.38563	-0.44714	0.54607
c1960	pop08	0.31694	0.78783	-1.509	-0.09361	-0.16771
c1749	pop08	-0.22704	-0.36624	-0.50461	0.6746	-0.8984
c3612	pop04	1.04001	4.25472	0.84487	4.79629	1.08149
c1142	pop08	1.01213	-0.19831	-0.66066	-0.36691	-1.16424
c3205	pop04	-1.30311	5.23363	1.63423	5.73879	1.48077
c1314	pop08	0.34624	-0.04473	0.8397	0.34932	-0.15662
c3615	pop04	0.4365	3.33219	-0.03041	4.02516	-0.82437
c1407	pop08	0.11948	0.93874	-1.5093	0.74829	1.03678
c2781	pop02	6.22555	4.3188	-0.97669	0.25765	0.87953
c1541	pop08	-0.61707	-0.45886	-0.1031	-1.58523	-0.87445
c1811	pop08	-0.59007	0.74952	0.328	1.84707	0.35739
c0272	pop08	1.82501	0.32385	-0.53983	0.54357	0.18525
c0557	pop08	-0.81503	0.52754	-0.2407	0.2769	-0.88694
c4100	pop04	0.4343	2.14351	-1.46307	5.11067	0.43508
c0855	pop08	-0.88534	-1.08942	0.5529	-0.1205	0.05693
c1323	pop08	-0.91049	-0.68204	-0.64924	-2.87878	-0.80541
c3544	pop04	-1.5823	3.96754	0.92809	5.32242	-0.65484
c4389	pop05	7.05859	4.87	0.98223	4.43106	0.76153
c1352	pop08	0.07146	-0.52498	0.88554	-1.40843	1.44509
c1658	pop08	-1.75715	-0.45249	-1.77756	0.01575	-0.89497
c0803	pop08	-0.04922	1.14236	-0.88513	0.41299	-0.80051
c1183	pop08	0.04002	0.21917	-0.15333	0.56769	1.05114
c2123	pop08	1.50084	1.09544	-1.81476	-0.08521	2.16861
c2353	pop08	0.49346	-0.52913	1.52082	-0.22287	-0.70804
c0826	pop08	1.15778	-0.16344	-1.35257	0.15163	-0.61125
c3920	pop04	0.04431	5.24048	0.89113	4.26914	1.58232
c1026	pop08	-0.37777	0.14068	0.46508	0.01582	0.17437
c0923	pop08	0.38235	0.68324	-0.07481	0.1329	-0.50517
c2366	pop08	-1.42983	-0.15761	-0.51172	2.38481	1.47013
c3360	pop04	0.12002	6.30372	0.65197	4.40812	-0.94883
c1173	pop08	0.9538	0.45106	0.74558	2.15563	-0.03619
c4913	pop01	1.31101	0.2294	0.89725	-0.02807	5.28053
c2202	pop08	0.52971	0.52195	-1.12171	0.64214	1.69115
c1050	pop08	-0.73085	-1.3162	0.32661	-0.32759	0.73762
c2331	pop08	1.27015	0.8445	1.16243	-1.54785	-0.42219
c3400	pop04	1.83444	6.36645	0.78181	4.91364	-0.07639
c1680	pop08	1.44294	-0.38867	-0.77017	-2.26998	0.31712
c3696	pop04	-0.20271	3.6464	0.4698	5.17897	1.52769
c2611	pop02	5.81638	6.67023	-0.57539	-0.74518	0.0791
c1284	pop08	1.48469	0.43208	0.29025	1.36274	-0.86595
c4818	pop06	1.02525	5.60215	5.58484	-0.07718	-0.38906
c2697	pop02	4.40331	3.99777	0.03095	0.19997	0.57431
c2892	pop02	5.84085	5.53055	1.59662	0.5174	0.71819
c4930	pop01	0.20662	-1.24279	-0.74507	0.26496	5.46384
c2778	pop02	5.54421	5.48256	1.0895	0.93115	-0.87384
c0628	pop08	-0.37995	0.13459	0.1271	-1.19702	-0.04234
c4018	pop04	-0.99188	4.64395	0.37973	4.55158	-0.25176
c3498	pop04	-0.28439	2.76019	0.48245	6.66515	1.30448
c2957	pop03	4.34266	-0.04407	5.41559	1.99463	-0.33396
c0165	pop08	0.40706	-1.65275	0.29298	-0.96196	-1.23316
c4278	pop05	4.60446	5.18122	-0.00889	4.36126	-1.3202
c2827	pop02	4.77558	4.11843	-1.34461	0.85161	-1.42269
c3346	pop04	-1.04402	5.28988	0.82439	3.64421	0.50455
c4314	pop05	5.7135	5.16749	-0.2781	5.39794	-1.39804
c2004	pop08	1.19219	1.04271	-0.49149	2.96887	0.62604
c3755	pop04	-1.68096	5.27187	0.11802	2.95029	0.61624
c3305	pop04	0.96502	4.92853	-1.10826	5.04792	0.10403
c2878	pop02	4.18012	5.44488	0.56248	-0.40593	-0.576
c4966	pop01	0.42598	0.15461	-0.75	-0.06963	5.95164
c1668	pop08	0.96582	-0.74494	0.50505	-0.19953	-0.30889
c1606	pop08	0.0652	-1.26438	1.14753	-0.47512	0.07387
c2795	pop02	4.39819	4.56587	-1.46542	-1.84347	-0.27641
c4296	pop05	5.74057	4.21055	-0.68161	5.33761	1.05384
c1040	pop08	0.67172	-0.5604	2.37455	0.79847	-0.69068
c1410	pop08	0.67974	-0.59495	-0.49449	-0.26568	0.63065
c0113	pop08	-1.10977	0.47966	-0.07054	-0.12704	0.21435
c4576	pop05	3.84533	3.55027	-0.23811	5.18003	-0.42191
c2300	pop08	-0.38515	0.1971	-0.64682	-0.90143	0.95364
c4904	pop01	0.62784	-0.13942	1.13224	1.29951	6.17688
c0560	pop08	0.61528	-0.08805	0.66379	0.3711	0.05392
c4458	pop05	5.34626	5.18524	-1.27743	6.08535	-0.5238
c0645	pop08	-0.06811	0.52383	0.57371	-0.05349	-0.89369
c2092	pop08	2.43041	0.211	-0.83882	-0.40248	0.02894
c0143	pop08	0.63667	-0.93842	0.48094	-0.59631	-0.48499
c4670	pop05	5.2907	4.91094	0.39578	4.98266	0.5489
c3577	pop04	-0.71928	5.19964	0.3333	4.75595	-0.36387
c1670	pop08	-0.7514	-0.96057	0.15365	1.88312	0.30207
c3522	pop04	-1.55899	6.17931	0.27369	5.86797	1.14954
c2596	pop08	-1.42441	2.12018	0.84674	0.22957	0.12688
c3296	pop04	0.00754	5.49608	1.50463	7.38868	0.46824
c3402	pop04	-0.08796	3.26222	1.02549	5.55784	1.04091
c4196	pop04	-0.19747	4.62398	-0.18055	4.84594	0.96064
c2080	pop08	-0.41213	-0.0323	1.49249	0.92613	-0.80731
c4810	pop06	-1.88341	4.6851	6.89659	-0.76975	1.42601
c1868	pop08	-0.12913	1.04512	1.90094	0.74735	0.86029
c0746	pop08	0.0423	-0.38738	-0.33001	-0.35876	1.04054
c1390	pop08	-0.11744	-0.42103	0.61782	-0.96768	0.49005
c2764	pop02	4.9675	5.18507	1.75246	-0.70856	-0.16993
c2483	pop08	-0.70962	-0.29378	0.97316	1.50985	-0.25141
c2263	pop08	0.1079	0.43451	1.47989	-0.55131	0.64365
c0598	pop08	0.82292	-1.76116	-2.7724	-0.50962	0.61302
c1497	pop08	1.48099	-0.91454	-0.35699	1.37071	1.1907
c3865	pop04	0.38895	2.92299	1.20735	5.74944	0.45997
c1804	pop08	0.12624	-0.72901	0.51751	-0.40276	-1.01102
c3537	pop04	-0.57695	5.88592	1.203	5.47815	-0.28374
c4925	pop01	-1.53475	-0.23426	-0.1379	1.58048	5.76029
c3782	pop04	-0.47527	3.12273	0.38	4.47707	1.21734
c4433	pop05	7.24977	4.96828	0.43235	7.06134	-0.54305
c3445	pop04	0.35415	5.29031	-0.23292	7.80269	-0.35932
c0624	pop08	0.00627	0.2075	0.30148	-1.71946	0.93541
c3987	pop04	0.88428	4.87376	-1.41665	4.79158	-2.07893
c1184	pop08	1.22295	0.80778	-0.84727	0.87337	0.44308
c2487	pop08	0.06345	-0.311	0.9487	-0.33038	0.74901
c3495	pop04	-0.23411	4.4868	0.06854	4.17261	0.54005
c3156	pop03	5.42209	-0.04866	4.10238	-0.07011	0.63062
c2210	pop08	0.60502	-0.94923	-0.75185	-0.87537	0.00243
c4351	pop05	3.61638	5.31259	0.03364	6.50751	2.08621
c3149	pop03	5.95173	0.10811	4.49684	-0.53733	1.13929
c2612	pop02	4.59512	4.56955	0.71315	-1.59919	-0.79579
c4075	pop04	-0.09964	4.0154	0.4667	6.24007	-0.61048
c1652	pop08	-0.26287	0.07527	-0.3167	0.24825	0.53507
c2296	pop08	-0.55713	-0.87629	-0.55652	1.8155	1.51321
c3563	pop04	-0.16817	6.27183	-0.62831	5.6028	-1.08173
c4947	pop01	-0.50522	-0.49319	1.05508	0.10219	5.4313
c4626	pop05	3.14843	6.25143	1.54679	3.70216	0.27552
c0401	pop08	-1.22682	-0.69224	-0.60539	-0.87641	-0.52011
c4718	pop06	-2.09093	3.86219	4.1876	-0.84566	-0.77022
c1384	pop08	-1.54438	0.95827	0.96689	1.73345	0.43615
c0852	pop08	0.45798	-0.1679	0.42428	-1.0765	-0.35403
c0866	pop08	0.64944	0.26616	0.82197	0.17468	2.01766
c1093	pop08	-0.06966	1.6682	-0.30542	0.78074	-0.26676
c3424	pop04	2.12194	4.70691	0.228	5.98569	-1.36047
c3392	pop04	-0.88225	3.88585	-0.60554	5.45342	-0.56186
c3320	pop04	-0.40874	4.04967	-1.36954	4.13961	0.10723
c3010	pop03	5.55621	-1.56093	3.88959	-1.64396	0.19967
c3599	pop04	-0.70639	5.65825	0.94723	4.77748	0.73607
c0830	pop08	-0.01856	2.25001	2.10848	0.78482	0.09801
c2569	pop08	-1.61996	-0.47397	0.06545	1.30313	0.31602
c3606	pop04	0.84227	4.82265	-1.70496	4.41593	-1.48218
c1816	pop08	1.01304	-0.75841	0.02509	0.10641	-1.35054
c1568	pop08	-0.7549	1.29365	0.12744	1.62495	2.23979
c3186	pop03	4.98415	-0.09641	4.66157	0.10431	-0.54108
c4240	pop05	3.18935	5.46446	-0.91528	3.58981	-1.35105
c3370	pop04	-0.30027	5.48084	0.30261	4.2776	-0.47357
c3951	pop04	0.8457	5.4239	1.36496	5.68212	1.95958
c3246	pop04	0.5673	4.54478	0.12079	2.6068	1.34281
c0299	pop08	0.35363	-1.44004	0.29626	0.38571	1.93883
c2840	pop02	5.11742	6.42657	0.02963	-1.28445	-0.48216
c2565	pop08	0.62443	1.99318	0.25535	-0.73613	-0.69559
c1807	pop08	-1.61929	2.56728	0.7745	0.96435	-0.35491
c2195	pop08	0.24215	2.53962	2.49468	-1.03514	0.10952
c2169	pop08	-1.29139	-1.03813	0.16939	2.01047	1.07576
c3768	pop04	-0.77168	5.67222	-1.4973	4.47784	0.10415
c0824	pop08	0.66749	-0.37255	0.07997	-1.07244	0.03293
c3486	pop04	0.3264	3.9622	1.09039	5.81745	0.3945
