id	pop	Mrk1	Mrk2	Mrk3	Mrk4	Mrk5	Mrk6	Mrk7	Mrk8	Mrk9	Mrk10	Mrk11	Mrk12	Mrk13	Mrk14	Mrk15	Mrk16	Mrk17	Mrk18	Mrk19	Mrk20	Mrk21	Mrk22	Mrk23	Mrk24	Mrk25	Mrk26	Mrk27	Mrk28	Mrk29	Mrk30
c2643	pop02	7.61594	7.08984	-0.4437	-0.83001	-0.16561	-1.66304	-0.95425	0.89755	2.1096	0.9087	-0.36274	-0.73839	-0.54673	0.89544	0.10358	-0.00512	-0.30531	-0.62099	1.49599	-1.83566	-0.02331	0.75128	0.75452	-1.33784	0.67291	1.40022	-0.48179	1.42788	-1.45015	-0.35052
c4846	pop06	0.38067	4.9323	5.60235	-1.25727	0.32773	-0.64252	0.64325	0.05783	0.89897	0.36512	0.15133	-0.52314	0.70776	0.54709	0.35071	-1.09616	0.64624	0.7911	-1.70335	1.5488	-1.92225	-2.22284	-0.72755	-0.72057	-0.33838	0.84553	0.30858	0.34063	-1.02124	-1.09118
c4320	pop05	5.49537	3.82294	-0.0674	4.08308	0.81862	0.0668	-0.1882	-1.74475	0.78694	0.8457	0.2607	-1.22464	2.12726	2.49162	0.73421	0.86507	-0.25004	-0.6767	1.33297	-0.56353	-0.20973	-0.4765	-1.71689	1.23868	1.73985	0.53896	1.84577	0.76653	0.1224	-2.00033
c1952	pop08	-0.97345	-1.08944	-1.04462	0.44979	-1.41108	-1.34473	-1.22141	2.00174	-0.60884	2.01119	0.26162	0.66505	-0.58042	-0.93235	-1.45479	-1.01128	-0.45665	1.62292	2.67654	0.06739	0.45063	-0.19268	0.90937	-1.01447	-1.49545	0.03951	0.16907	0.48353	0.38948	-0.69498
c0457	pop08	-1.47366	0.96155	0.04683	-0.62092	1.1132	0.13469	0.39686	0.08457	-0.47013	1.03574	0.96397	-0.31188	-0.50204	1.25038	-0.24819	1.99859	-1.30297	-0.25067	1.29605	-1.60661	-0.92786	0.34232	0.66415	-0.06288	-0.002	-0.44862	-0.12361	-1.22802	0.15039	0.68353
c3644	pop04	-0.00207	3.80811	0.24182	7.2313	-1.83013	1.78122	-0.51139	0.38496	1.46685	0.78337	0.41741	0.11261	0.54769	0.3651	-1.09217	-0.85522	0.60422	-0.4221	-0.22367	-0.012	-0.54494	-0.33144	-0.47934	-0.44704	-0.91606	-1.41477	0.61085	-0.44264	0.27573	0.60347
c3749	pop04	0.44637	5.39986	0.02236	5.016	0.10772	1.22566	-0.65452	0.35362	0.51829	-2.20727	0.68678	-0.68058	0.3264	-0.64051	0.9876	1.6993	1.89815	0.69065	0.93452	1.31495	-0.22849	0.82698	0.26257	-1.57803	0.33537	-0.14348	-2.71661	-0.09821	0.52206	-0.29714
c2657	pop02	5.51637	4.90968	0.123	1.19506	0.56068	0.40538	0.23262	-0.59813	-0.14801	0.04388	1.13516	-1.4521	-1.23862	0.36565	-1.09121	-0.92349	1.4306	-0.07983	0.98266	-0.44213	1.10936	-0.73467	-1.3346	0.24741	-0.36007	0.64373	0.07878	-0.89047	-1.06471	0.47404
c4410	pop05	6.1487	5.37251	-0.1874	4.76677	-0.32059	0.51557	0.42168	1.29811	1.08417	0.85043	1.08808	0.25171	-0.04964	-0.95594	0.57756	1.28344	-0.81545	1.01194	1.34473	1.84174	-1.25929	0.27494	-1.41077	-0.16714	-0.24037	-0.30656	-0.22387	-0.26811	-1.10084	-0.82275
c3982	pop04	-1.07961	4.75256	0.92126	4.21564	0.68745	-1.98124	0.61431	-0.10201	-0.98654	-1.05498	0.20548	-0.45619	-0.89124	-0.67217	2.06978	-1.22203	-0.13814	0.60445	-1.48331	1.54392	0.90587	-0.56784	-0.50092	2.08353	-0.12216	-0.05731	-0.11141	1.26254	-0.33401	1.05467
c4383	pop05	5.34336	4.56959	0.42017	4.8779	-1.24477	0.42638	0.18774	2.11211	0.23052	-0.09086	2.27745	0.2045	0.79442	0.3461	-0.20157	0.71897	0.14593	-1.92954	-2.13412	0.1287	1.21704	0.33557	0.33237	-2.55303	0.43366	-0.00925	0.68481	1.53722	0.55183	0.20678
c2782	pop02	5.8605	4.52455	-1.86638	0.48584	0.49333	-0.84387	1.41781	0.60826	1.31397	1.07798	-1.35514	0.52539	0.70415	1.77197	0.21048	0.79686	-0.77308	-0.56861	-1.0368	-0.66208	-0.45178	2.3577	-0.64404	0.25017	-1.6004	1.33122	0.42176	1.08419	2.0796	0.49542
c3131	pop03	5.03806	-0.52758	4.7789	-0.12905	2.16848	0.64425	-0.48657	-0.87131	1.26587	-1.6226	1.64232	-1.0521	-0.01999	-0.37938	-0.64073	0.68801	-0.81332	0.95887	1.31708	-1.31216	0.66613	-0.88561	-0.52336	-0.58715	1.15572	0.5712	-0.01064	-0.7375	-0.83154	-0.51637
c4761	pop06	-1.28703	5.4056	3.87584	-0.21228	-0.35823	-0.36682	1.59301	-0.63779	-1.64775	-0.50976	1.61063	0.16681	-1.06499	0.1562	0.77764	0.7575	0.04384	-0.0206	0.16225	-0.77839	-0.89575	1.21836	0.77804	0.22921	0.03299	2.28777	0.71831	-0.20797	0.78381	-0.05251
c4712	pop06	0.37316	4.8346	4.8501	-0.27472	-1.45276	0.21588	0.06848	0.43438	-0.0837	-0.76916	-1.00688	-0.01459	0.02174	0.04312	-1.06723	0.39532	-1.76387	-1.71805	0.35105	1.15578	0.311	-0.40163	0.31548	0.90708	-0.98609	-0.72815	0.27263	0.70361	0.25669	-1.72477
c2800	pop02	4.47089	5.89474	-0.15381	1.38228	-1.44508	-0.02847	-1.07476	-0.80558	-0.02852	-1.41633	-0.39015	0.41159	1.14821	0.19527	0.79413	-0.49446	0.10368	0.03179	-0.55238	1.18554	0.78958	0.27348	-0.0719	-0.43055	2.09085	0.12233	-0.95753	0.38172	0.77866	0.84537
c0877	pop08	0.24683	0.12129	-1.80757	1.56682	-0.10714	1.22001	1.03842	-0.22221	-0.60899	-0.12808	-0.15438	1.44345	0.11357	-0.25641	1.08633	0.05305	1.64114	1.01883	-1.01289	0.8521	-1.32215	1.39271	-1.81366	-1.35939	1.79717	-0.20902	-0.65467	-0.47346	0.64209	-1.57245
c4608	pop05	4.20599	4.95915	-1.01521	4.46797	1.772	-1.62887	1.57425	1.44316	-0.30676	0.26507	0.79491	-0.58333	-0.89639	0.38407	-0.64096	-2.06486	-1.14896	-0.32172	0.42645	1.01693	-0.41374	-0.71013	1.20098	-0.49723	-1.43816	-1.37452	-0.17051	-0.48941	0.61433	0.40891
c4979	pop01	1.28971	-1.4561	0.60264	0.89041	5.12903	-0.10049	1.42592	-1.34596	-0.05654	1.66204	0.06306	-0.59394	0.23424	-1.05605	0.71946	-1.3884	0.53584	1.02238	2.01739	0.07621	-0.75868	-0.14449	-0.31203	-1.02841	0.05391	-0.10238	0.79331	0.81277	-0.72383	0.04681
c2981	pop03	4.21498	-0.7239	5.26079	-0.54879	0.6299	0.37038	0.56264	0.52939	0.66182	-0.1068	-0.04215	-0.61779	-1.53362	0.15487	-0.7542	-0.22203	1.07559	-1.32692	0.78482	0.33409	3.01401	0.28402	0.99862	1.27668	-0.58025	-0.14039	-0.12415	-0.32254	0.54268	0.55293
c3991	pop04	-0.4959	2.90837	-0.13343	5.19282	-1.09421	0.16006	-0.51338	-1.38495	2.11859	-0.40023	0.58759	-0.68125	-0.38412	0.12658	-0.23486	-0.76512	-1.3798	1.1136	0.57973	0.08469	0.75186	0.2063	0.82518	-0.87155	0.37818	-0.05052	0.72262	0.19341	-0.3718	-1.3832
c3070	pop03	5.59079	0.05291	4.54777	-0.21764	-0.75218	1.44974	-0.7304	0.75519	-0.08083	0.00732	-0.08584	0.37026	-2.13007	0.22642	0.62431	-0.44164	-0.2364	0.56789	1.61829	-0.56352	0.04026	-0.84611	-0.19372	-0.4297	-1.16561	0.10028	-1.01255	0.38854	0.7844	0.19166
c4674	pop05	4.96307	4.43452	0.17609	5.81862	-0.08599	-0.77888	1.12995	-0.55594	2.46619	-0.06437	-2.71017	1.48809	0.97486	-0.95545	0.57026	-1.77894	-0.72271	-0.35419	-0.32372	-0.5522	-0.11284	0.67076	0.84758	0.42563	0.64269	2.36559	-0.17296	0.16201	-0.04171	0.55655
c2975	pop03	4.82354	-1.81885	4.08032	0.30648	-0.50866	-0.63851	1.19008	-1.58767	1.03778	-0.0884	0.7547	-0.33626	-0.2491	-0.39903	0.95299	1.42019	-1.44522	0.38736	-0.69479	-0.08499	-0.79328	-1.85033	-2.00968	0.56727	-0.1408	-0.29753	0.9803	-0.57458	-0.61274	0.11202
c2663	pop02	5.1802	4.77242	0.82998	-1.93317	0.16877	0.81937	-1.60849	0.42228	1.47252	0.34482	0.00027	0.8882	0.47025	-0.47308	0.34338	1.50168	0.46656	-1.32332	-0.22176	1.92132	-0.93193	-1.91112	0.24417	3.22489	-0.23725	-0.3364	-0.52503	-1.84744	-0.20713	-1.31795
c3551	pop04	2.15071	5.35247	1.4655	4.71057	0.8134	1.54921	-1.11347	-0.59712	-0.59958	-0.7285	0.6884	1.04937	1.45751	1.07573	-1.1516	-0.01757	0.38956	-0.89327	0.1677	-1.24966	0.29341	1.74982	-0.89144	1.55738	-1.59328	-0.4503	-2.82465	0.05273	-1.03892	0.22582
c4467	pop05	4.78422	4.46934	0.33902	4.59906	-0.52142	-1.25261	-0.21376	-0.42823	-0.46823	1.00513	1.01904	-0.12597	-0.93118	1.10654	-0.5684	0.0894	-0.20329	0.47305	-0.39346	-1.00761	0.50274	1.19968	0.54477	1.76917	-1.10393	0.39099	0.2385	0.92429	0.17338	0.13924
c3013	pop03	5.9845	0.72933	5.99954	-0.93113	-0.45626	-0.09983	0.46553	-0.01248	-0.35672	-1.8456	0.56293	-0.29082	0.36241	0.88599	-1.44949	-1.88234	-0.15483	1.81528	1.79436	-1.91992	0.23927	-0.58254	0.63693	0.32947	1.50402	1.88616	-0.28934	-1.77842	1.66916	-0.68333
c4742	pop06	-0.736	3.7472	5.41123	0.65807	-0.36727	1.14187	-0.11573	-1.12989	0.83162	0.63637	-0.7733	-0.33118	0.65523	-0.1741	1.7216	-0.49901	1.56705	1.19413	0.13676	0.69842	-0.59113	0.29502	1.97926	0.52087	-0.39556	2.23584	-2.19755	0.10833	-0.84309	-0.09641
c3595	pop04	-1.50884	5.504	1.12393	4.79776	-0.22133	-2.41139	2.05087	0.5426	1.03714	-0.72877	-1.09187	-0.47786	0.09595	1.04463	1.04555	0.03859	0.09617	-0.98034	-1.52445	-0.39515	-0.1956	-1.24695	0.61373	0.85644	0.28576	-1.91531	-0.11727	-0.64528	0.79063	1.90887
c2869	pop02	5.02794	3.42836	1.50966	-0.86738	0.73576	-0.16689	0.36138	0.58098	-0.40254	1.23953	0.35813	0.89935	1.42606	-0.24542	1.30292	-0.4579	-0.43486	-0.04628	1.53363	0.75291	-0.21535	-0.73305	0.58643	0.64359	0.73562	-0.11999	1.48844	-2.07308	-0.0075	-0.00096
c3485	pop04	-0.08089	3.43057	1.38415	2.73894	-0.83434	2.96373	1.35382	0.00165	-0.58499	1.6556	0.08303	0.64012	1.55275	1.05974	1.21396	-0.78699	-0.96079	-1.1877	-0.08122	1.92532	-0.29141	1.93349	0.85983	-0.76203	-1.45585	0.70289	0.4178	-1.1198	-0.82124	-0.79184
c1960	pop08	0.31694	0.78783	-1.509	-0.09361	-0.16771	0.43291	-0.70734	0.281	0.41992	0.15928	-0.2737	-1.19032	-0.60944	-0.16914	2.6374	0.39458	0.70068	0.53334	-0.19236	0.73601	1.12812	-0.30993	0.84136	-0.58698	0.30951	1.42393	0.79837	1.11771	-0.22799	0.08938
c2123	pop08	1.50084	1.09544	-1.81476	-0.08521	2.16861	-0.05514	0.15651	0.44816	-0.01688	-0.30989	0.0924	1.58526	-1.24512	-1.73975	0.15025	0.87495	0.13336	0.1964	0.05279	-1.41678	-0.11395	-0.12708	-0.99132	1.16332	-0.58969	-1.3609	-0.40921	0.80677	0.78347	0.91975
c4913	pop01	1.31101	0.2294	0.89725	-0.02807	5.28053	-1.39797	-0.99256	0.65291	-1.09106	-0.88434	-0.02114	-0.88809	-1.17155	-0.69436	0.04646	1.00509	-0.16181	-0.11132	1.28992	-0.7768	-0.25385	1.15431	0.26612	0.76879	-0.80252	-0.62305	0.49075	-2.10717	0.50356	-1.03457
c2331	pop08	1.27015	0.8445	1.16243	-1.54785	-0.42219	0.73335	0.94856	-1.93176	-1.18	-0.27235	0.14448	-1.42309	1.117	1.29375	0.33912	2.4161	-0.08837	1.14383	-1.71823	1.22875	-0.15649	1.44797	-0.77355	-0.0875	-0.82226	0.33043	-1.46257	-1.28205	0.42854	0.4112
c1680	pop08	1.44294	-0.38867	-0.77017	-2.26998	0.31712	-0.12343	-0.688	-0.69718	-0.70002	0.68003	0.16803	2.40416	2.22109	-0.43119	0.8033	0.20508	0.02284	-1.66229	0.56144	-0.65921	1.13935	0.46175	0.74758	-0.22942	-1.0036	-1.38177	0.5744	-0.11698	0.00323	-2.7181
c2697	pop02	4.40331	3.99777	0.03095	0.19997	0.57431	-0.25138	-0.09347	0.17757	1.60001	1.29465	2.23125	-0.28727	-0.39366	1.11206	-1.23903	0.91936	-1.05681	1.28334	-1.42012	-0.0038	-2.92871	1.1189	0.48456	-0.84402	-0.9717	0.87884	-1.50448	0.16609	0.04404	0.06765
c2892	pop02	5.84085	5.53055	1.59662	0.5174	0.71819	1.04601	0.86924	0.87079	-0.2895	-0.18445	-1.33664	0.91065	-1.03371	2.2663	1.82433	1.61423	-0.26653	-0.65212	-0.67649	0.21078	0.46791	0.08195	0.65763	0.38827	-0.53876	-0.3736	0.49217	0.34297	-0.40563	-1.05317
c4930	pop01	0.20662	-1.24279	-0.74507	0.26496	5.46384	-1.33429	-0.4019	-1.20386	-0.19233	-1.50255	0.57873	-0.60775	0.78277	0.91277	0.95575	-0.68004	0.3911	0.22366	-0.60449	0.57008	0.34177	-0.69505	-0.25096	0.2179	-0.86928	-1.59373	-0.12753	-0.73867	-0.67456	2.05834
c4314	pop05	5.7135	5.16749	-0.2781	5.39794	-1.39804	-0.83742	0.7539	-0.60075	0.30291	-1.08039	0.12395	-0.45983	1.54132	-2.03489	0.97946	-0.11691	-0.60391	0.6338	-1.76069	-1.53775	-0.37798	1.93205	0.88562	-1.80097	2.14528	0.2518	1.77068	0.78034	0.13424	-0.64667
c2878	pop02	4.18012	5.44488	0.56248	-0.40593	-0.576	0.9752	0.50734	-0.62557	0.45474	-0.39181	1.51329	-0.29399	-0.88616	0.48317	-0.14891	-0.21697	1.53034	0.09933	-0.32729	1.5135	-0.55974	-0.31382	-0.2889	0.20811	0.351	1.67724	-2.1568	0.69275	0.11075	0.27705
c4966	pop01	0.42598	0.15461	-0.75	-0.06963	5.95164	-9e-05	0.10198	0.37584	-1.62779	-0.6271	-0.30822	-0.16789	-0.94685	0.89927	0.06577	-0.23227	-0.02589	-0.89499	1.14932	1.34583	0.80199	-1.3249	-1.47917	-0.40537	-1.16267	-1.64948	-0.6709	-0.39167	-0.72927	0.54611
c2795	pop02	4.39819	4.56587	-1.46542	-1.84347	-0.27641	0.03056	-0.17951	1.78557	-0.82991	0.18949	-0.12847	-0.65295	1.38515	-1.51515	-1.18713	-0.26188	1.05352	0.69185	-2.193	-1.19517	0.67234	1.26622	-0.08114	0.41826	1.59696	-0.878	-0.53522	0.77226	0.25179	-0.95844
c4904	pop01	0.62784	-0.13942	1.13224	1.29951	6.17688	3.06885	-1.66521	0.02976	-0.66699	-0.75546	-2.16633	-0.78269	2.10388	0.03704	-1.62191	0.78626	1.04809	-1.29082	-0.98575	0.67617	-0.48119	0.40007	0.21373	0.72886	0.4518	0.47503	-0.28571	1.33005	1.78985	0.59064
c4670	pop05	5.2907	4.91094	0.39578	4.98266	0.5489	-1.02172	-0.26934	-0.1488	0.96026	0.02271	0.37801	0.21104	-0.31713	0.97704	0.82982	-0.73598	1.46428	-0.80044	0.54829	1.27909	-0.37192	-1.89223	0.80354	-0.17458	-0.66577	-1.7925	0.74142	-1.29891	-0.09659	1.83285
c4196	pop04	-0.19747	4.62398	-0.18055	4.84594	0.96064	0.89391	-0.01468	-1.29658	1.95855	0.31679	-0.49467	1.16729	-0.87076	-0.3661	1.10074	-0.35265	-0.36442	0.40219	0.25213	-0.07378	-0.11811	-0.89116	0.04168	0.30722	0.85285	-1.05743	0.87965	-0.77551	-0.63911	-0.52785
c4810	pop06	-1.88341	4.6851	6.89659	-0.76975	1.42601	0.5823	0.95093	-0.56376	0.97382	1.71013	0.25488	1.12543	-0.9433	0.11056	-0.05248	0.11673	1.93902	-0.39056	0.72595	0.66062	0.47573	2.47996	0.86269	-0.36973	-0.13123	1.25995	-0.36778	-2.63206	-0.16214	-2.25453
c0746	pop08	0.0423	-0.38738	-0.33001	-0.35876	1.04054	0.57944	-0.99253	0.63114	0.65611	-1.79476	-2.30183	1.0497	0.18078	0.09402	0.56393	-0.04895	-2.34069	0.51552	-0.49576	1.05394	-1.05448	-0.27415	0.63619	-0.92511	0.87982	0.89058	-1.18415	2.36052	-0.01894	0.77567
c4925	pop01	-1.53475	-0.23426	-0.1379	1.58048	5.76029	1.68091	1.74202	-0.66378	-0.25875	-0.82582	-0.79855	-1.68698	0.81372	0.68051	-0.33323	-0.59936	-0.04039	0.84088	0.30958	0.15258	0.16158	1.07087	1.6839	1.25056	-0.19447	-0.82673	1.08894	-0.55443	-0.26577	0.24232
c0624	pop08	0.00627	0.2075	0.30148	-1.71946	0.93541	0.89745	-0.60042	-0.49237	0.44427	-0.86645	-0.15795	-0.1087	-1.0401	-1.50522	1.37128	1.4799	-0.2436	0.54337	-0.25716	-2.57089	-0.60129	-0.70135	-1.38293	-0.43245	0.23659	0.66681	-0.16918	1.41602	-0.03324	0.12048
c4947	pop01	-0.50522	-0.49319	1.05508	0.10219	5.4313	2.12818	-1.03731	2.44944	0.16625	-0.54365	0.27901	0.7456	0.08294	0.51502	0.65836	0.9856	0.19219	-0.27632	0.63239	0.54696	0.02524	-1.25457	0.11128	1.62388	-2.23405	-0.04373	0.91842	-0.83676	1.22001	0.8898
c4718	pop06	-2.09093	3.86219	4.1876	-0.84566	-0.77022	1.47316	0.91056	0.49699	0.56645	-0.93235	-0.40937	0.77576	1.00077	-0.72293	1.13319	-0.47994	0.47211	1.76405	-1.63062	0.47581	-0.79489	1.2691	-0.12484	1.62151	0.01918	0.64775	0.70207	0.04194	-1.17963	2.05128
c3606	pop04	0.84227	4.82265	-1.70496	4.41593	-1.48218	-1.42686	-0.27265	-0.35243	0.21081	0.71374	0.0185	-1.60261	0.21429	2.39972	-0.45142	-0.16468	-0.36128	1.48627	1.40314	0.59767	-1.17989	-1.28945	-0.09811	-0.28335	-0.05613	-0.20558	-1.37936	-1.62849	-1.14097	0.0046
c3370	pop04	-0.30027	5.48084	0.30261	4.2776	-0.47357	-0.97371	0.63797	-0.37703	0.41998	-0.20391	1.08513	2.09707	-0.54608	-0.04815	0.42574	2.3638	-0.0807	-0.46809	0.81564	1.06837	-0.99686	-0.14347	0.54685	-1.53514	0.29562	0.36536	1.49055	-1.11666	-0.73961	-0.49411
c2565	pop08	0.62443	1.99318	0.25535	-0.73613	-0.69559	0.82013	-1.17805	-1.32125	-0.9604	-0.53161	1.11186	-0.16195	-0.43335	-0.00332	-1.36946	-0.61471	-1.18903	1.56858	0.45182	0.66888	0.94678	-1.85678	-2.07443	1.207	-0.31269	-1.63194	1.7957	-0.26091	-0.66239	-0.44715
c2195	pop08	0.24215	2.53962	2.49468	-1.03514	0.10952	-0.11179	-0.116	0.45393	1.68023	0.34353	0.25177	-2.43311	0.26272	0.91005	0.67234	-0.41423	1.82539	0.16378	0.04583	-0.26123	-0.63958	0.50985	-1.15206	0.34067	-0.18812	0.05253	0.39034	-0.30921	-1.4049	2.78595
c3910	pop04	0.75036	5.19913	-0.33477	4.92939	1.31882	-0.3502	-0.30245	0.98131	0.51863	0.67578	0.91028	0.98737	0.24844	-1.75833	-1.24193	0.59349	0.19938	0.20124	-1.39583	-0.04783	-2.6862	-0.99707	1.62913	0.49486	-0.31362	-1.52549	1.75994	-0.54803	-1.64734	1.22277
c2925	pop03	5.64524	0.17552	5.9771	-1.01297	0.84355	-0.50844	1.279	1.70921	-0.52381	-0.03691	-1.53369	-0.14367	0.41967	0.22847	0.88458	-0.1824	-1.63307	1.03693	0.50252	0.09419	2.79909	0.45306	0.04739	0.02553	1.21368	1.8887	-0.88838	-1.14736	-0.27746	0.65155
c4896	pop06	-0.29099	4.79936	4.81909	0.73184	0.34578	0.37129	-0.36435	0.17459	0.89831	0.04918	-1.24186	-1.8607	-0.7533	2.29667	-0.51105	-0.8552	-0.54424	-0.73588	0.31197	0.22074	-1.71861	0.01557	-1.23772	-1.54587	-0.69602	-0.87713	-0.70474	-1.36216	2.23168	0.46532
c3026	pop03	6.15359	-0.51786	4.9289	1.84514	-0.21205	-0.65653	-0.19444	0.2339	0.30499	-0.25659	-1.13426	0.69015	-0.01356	-1.19279	0.9387	-1.2709	0.53164	-0.38265	1.20942	-0.58205	1.13292	-0.78331	1.11969	0.44146	0.41205	0.21558	2.13664	1.43525	0.58116	1.19125
c3261	pop04	0.65837	3.26484	-1.40248	5.64876	0.60795	1.47658	1.58182	-0.46882	2.3637	-1.77246	0.11302	0.13128	0.17025	0.15371	-1.73402	-0.40153	0.76447	-0.81254	0.2018	-1.39695	0.42537	-0.99888	-1.77205	-0.06975	-0.46114	-0.75924	-0.00592	-0.26326	-1.17902	-1.02617
c4755	pop06	-1.87055	5.48371	4.44898	0.87933	-1.23182	-0.43507	0.03037	0.60865	-1.05774	-0.20767	0.28763	1.54322	0.31301	-0.24388	0.59381	-0.93982	0.3647	-0.58669	0.45411	1.35989	0.82801	-1.0052	-0.58923	0.59729	0.05299	1.00282	0.49993	-0.372	1.1726	0.83877
c4510	pop05	5.44696	3.59785	0.53811	5.13257	0.22438	-0.02958	0.01176	1.86576	1.19868	0.40596	0.24323	1.47618	0.68566	-0.15352	0.73163	-0.2173	-1.13479	0.3066	-1.54584	-1.07874	-0.81839	-0.32999	1.17739	1.94366	-0.73127	0.02038	0.09804	-0.50779	0.23869	0.07623
c3985	pop04	-0.13313	5.49671	0.19831	3.99326	0.44446	0.20884	-0.46931	-0.35791	0.98892	0.72241	-0.80653	2.19693	-1.05793	0.36169	-0.81969	0.1702	0.79443	-0.35959	-0.73411	1.61985	-0.25458	-0.42716	0.38488	1.21953	1.79964	1.64886	-0.19272	-1.14415	-0.76335	-1.29446
c4807	pop06	0.11096	5.25486	4.92651	0.42997	-2.5415	1.32942	-0.57135	1.07833	0.37072	-1.02225	0.12804	2.19381	-1.07253	0.62144	-0.68478	0.29998	0.93612	1.05286	-0.62262	1.05626	-0.46841	0.27802	-0.30797	-0.48246	-0.0885	0.78256	-1.29503	0.15761	0.09006	-0.00897
c4949	pop01	0.03989	-2.25925	0.26311	-0.46605	4.52401	-1.25059	-0.62031	0.43948	-1.96648	-0.22799	1.15566	-0.93254	-0.34776	0.85387	0.28658	-1.26539	-1.10338	1.04577	0.26901	-1.48386	0.20503	1.14796	-0.78427	-1.95393	-0.37425	-1.09068	0.75392	-0.77102	-2.29181	-0.49777
c1267	pop08	-0.56132	1.11086	-1.19957	0.76175	0.72819	2.36906	-0.54232	0.03448	-0.896	1.23232	1.10934	1.00076	1.42706	-0.35525	-0.63894	1.53637	-0.8609	0.60447	0.87421	1.36745	0.97404	1.19232	0.01437	-0.3842	0.83787	1.22553	-0.52494	1.32017	0.03129	0.32095
c4849	pop06	-0.36417	5.74731	3.34673	-0.94074	0.70934	-0.04818	-0.44505	-0.49925	2.31975	0.9376	-0.30083	0.71579	-1.09511	0.09061	-0.30399	0.9768	1.57783	0.67006	0.39975	-2.09535	-0.75302	0.36395	-0.78019	1.80133	0.16704	0.39298	0.22106	1.1796	-0.93524	-1.45684
c4274	pop05	3.7073	5.97873	-0.0789	4.92917	-0.24147	-0.05598	0.07689	0.63754	-0.06328	-0.94358	-0.59343	0.9971	-1.26778	1.01155	0.89654	-0.16251	1.3357	0.02748	0.697	-0.42797	-0.90658	-2.27744	-1.23316	1.16681	0.23901	-0.62496	0.94279	1.55361	-0.58948	-1.07289
c3268	pop04	-0.3147	5.68218	0.68515	2.55148	0.03155	-0.0487	0.68576	0.69233	-1.95071	0.60901	0.6638	0.79377	-1.53912	-1.34562	0.31112	-0.0818	-0.93521	-0.6001	-0.76082	0.17439	1.19977	-0.72032	0.55907	-0.18549	0.83638	0.29021	0.84452	0.96822	0.13925	-0.22347
c4364	pop05	6.13213	5.74121	0.15599	5.20967	-1.64501	0.49083	-0.26147	1.00243	0.49952	-0.35848	0.25614	0.05923	-1.51959	-1.05069	0.93378	1.61519	-1.05335	2.67465	0.00037	-0.16527	1.50942	-0.15669	0.78774	1.21276	-1.00582	-0.23191	-0.9533	0.10751	-0.0863	0.11825
c4702	pop06	-0.10057	5.20104	6.42146	-0.47892	-1.07805	-1.31668	-0.76817	0.36961	-0.23099	1.46857	-0.29942	0.04162	0.03708	0.4888	-0.91897	-0.79589	0.81234	0.35605	-2.15338	1.80793	-0.84577	-0.33478	0.13974	1.19145	1.571	-0.00674	-0.675	0.39642	-1.12134	-0.59779
c1239	pop08	1.1074	-0.03254	0.51311	-1.1398	0.88912	-0.955	-1.25719	0.73689	0.31017	0.30194	0.58666	0.73229	-1.37164	0.98311	0.05066	0.30057	-2.78964	0.92456	-1.77334	-0.85619	1.14581	0.33559	-0.01988	0.98573	0.56527	-2.29414	0.62498	0.40832	0.43776	-2.10109
c3090	pop03	5.28216	-1.27641	4.07824	-0.18046	-0.74768	0.04262	0.80228	0.31718	-0.36549	1.69174	-1.37131	-0.12555	0.05982	1.10747	0.26432	1.55613	-0.14409	1.65413	-1.16205	-0.79148	-0.57993	-1.07467	-1.20145	1.47421	0.12965	-0.23896	2.23382	0.08332	-0.8126	-1.1349
c2641	pop02	4.30597	4.8467	0.51672	-0.32661	1.14246	-1.1441	-0.35462	-1.71575	0.19428	-0.34902	-1.53399	0.12629	-0.66061	-0.05787	-1.81637	-0.24165	1.11451	-0.48889	-0.9885	-0.38661	2.19863	1.94658	0.03897	-1.73805	2.07943	-1.53853	-0.19186	-1.16406	0.10149	0.14751
c2913	pop03	4.58317	-0.27518	4.55518	-0.38286	0.29448	1.77996	-0.4055	-1.32887	-0.0245	-1.55025	0.99667	0.82155	-0.89099	1.27791	-1.15634	0.48006	0.57198	-0.71702	-0.3959	0.97363	1.16357	-0.00348	-0.28094	-1.86774	0.31508	-0.80426	0.91926	-1.12647	-1.60818	1.1419
c2421	pop08	0.13575	0.55987	0.68095	-0.32121	-1.16816	-0.2353	1.29229	-2.25502	0.65444	-0.69155	-0.79668	1.05345	-0.36899	-2.04053	-0.46165	-1.8459	-1.09446	0.22216	0.8205	-1.30139	0.1379	0.57979	0.06852	1.61566	-1.09592	-0.86185	-0.71614	-0.47485	-0.6729	-1.14235
c4784	pop06	0.41092	5.48353	3.06981	-0.69807	-0.19677	0.76529	-0.19587	-0.28469	-1.40008	1.1762	-2.58185	0.09817	1.99839	1.41398	0.34324	-0.91785	-0.90956	-0.4923	1.2421	0.48471	1.50773	-0.54509	0.09109	1.17981	-0.00641	-0.63085	0.83283	-0.82805	0.98056	-1.16416
c4731	pop06	-0.78663	4.76564	4.40927	0.40788	-0.67757	1.06168	0.47858	-0.3665	0.0726	0.77636	0.14325	-1.06298	-1.15723	-0.69468	1.27012	-0.235	-1.01987	-0.96126	0.90675	2.28937	-0.0839	-2.87753	-0.09034	0.51374	-1.53826	-0.5037	-0.43616	-0.70106	-0.20903	1.75272
